time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2600000000000007,-0.0229403880328,-0.0790950737276,11.4996276337,6.23251921478,0.0293953594746,0.0,-0.101604458326,-0.243476018013,2.33960476795,-0.105729821192,0.0692947684563,0.0,469.32115083577446,469.68620463138535,468.6140709099209,468.52893354639696
1.3200000000000007,-0.0297043773629,-0.0948499806637,11.6444378876,6.22663274681,0.0337268313822,0.0,-0.124316256111,-0.282334175759,2.4870373445,-0.0860888385202,0.0774296240765,0.0,457.4923124761826,458.143387810407,456.0857518579575,457.6435126274508
1.3800000000000008,-0.0378275806671,-0.112893922,11.7951675531,6.22181593618,0.0382155709174,0.0,-0.146886596622,-0.319594363206,2.53712340391,-0.0706545091932,0.0689869810206,0.0,427.76130065840164,427.0463703042533,426.7593167710838,428.06910498211465
1.4400000000000008,-0.0474791855729,-0.133404062576,11.9511613588,6.2171971379,0.0431206580276,0.0,-0.175309441753,-0.364522387267,2.66232659338,-0.0942679845633,0.0995061197561,0.0,450.18843162934775,452.65606019917044,452.7994196524018,450.89093408431694
1.5000000000000009,-0.0589974630478,-0.156789480526,12.1157809421,6.21195164961,0.0488080136192,0.0,-0.20926750907,-0.415567447936,2.82451978953,-0.0764055678073,0.0831284103629,0.0,463.6161933612659,462.3347488440675,463.68442009379174,465.079409003643
1.560000000000001,-0.0725169729243,-0.183116123721,12.2868611387,6.20786554084,0.0549941325999,0.0,-0.241923714011,-0.462385880183,2.87794608105,-0.0552362498277,0.126992476799,0.0,428.6653707943578,432.3854248279352,429.86920111048755,431.6555093090799
1.620000000000001,-0.0882047874481,-0.212436356523,12.4625751445,6.20420406368,0.062137669255,0.0,-0.281753073911,-0.515286526817,2.97883765468,-0.0762880132849,0.0943126408851,0.0,447.834846790809,445.1808422007573,446.88816403150406,445.1660573418124
1.680000000000001,-0.106453148172,-0.245048446451,12.644797103,6.19992985657,0.0681302686005,0.0,-0.327116951464,-0.572217356802,3.09481799835,-0.0626819812522,0.109159853338,0.0,450.72441325047373,451.9310796069439,451.5842045638276,452.676527352545
1.740000000000001,-0.127414335921,-0.280994281077,12.8319530142,6.19676391096,0.0752038110023,0.0,-0.372228140302,-0.626286945896,3.14347901438,-0.0380116758729,0.131269714428,0.0,430.36650983124633,432.2465415721875,430.0917311843226,432.1740712414043
1.8000000000000012,-0.151350872821,-0.320385338407,13.0236833352,6.19495632614,0.0827923857819,0.0,-0.426430709607,-0.686927422406,3.24712868557,-0.0177720692148,0.114579336163,0.0,450.2994044174306,448.96140814294887,448.0917036429661,449.73370965098593
1.8600000000000012,-0.179217467537,-0.363996402739,13.2277993872,6.19339518691,0.0891872065892,0.0,-0.503273001563,-0.766851868657,3.5556903453,-0.0526413341757,0.0814593803703,0.0,512.1258130205388,509.7724726752937,510.5617386143446,508.067603264806
1.9200000000000013,-0.211446287142,-0.412044143453,13.4458668657,6.19040874574,0.0945327338355,0.0,-0.571544477975,-0.835031342023,3.71259460363,-0.0445824742611,0.101125582194,0.0,467.9829244644841,469.51728028311055,468.1518835615069,468.7771174578402
1.9800000000000013,-0.247613650813,-0.463973736521,13.6703977662,6.1878906204,0.100304267308,0.0,-0.634586437169,-0.896184832991,3.77144684584,-0.0371972296686,0.0838460529996,0.0,441.69364694558305,440.2740457622622,437.7329082008814,438.34610418559157
2.0400000000000014,-0.2875405477,-0.519496274837,13.8971455364,6.18559986782,0.10509190567,0.0,-0.696746642072,-0.954765161446,3.78664643853,-0.0402187454733,0.0701270177841,0.0,426.1690645826477,425.0000829303498,426.50475396949486,426.2458202453648
